time(hour)	isotherm(m)
92.66666667 13.54073
92.75000000 13.55882
92.83333333 13.55882
92.91666667 13.57617
93.00000000 13.58713
93.08333333 13.58167
93.16666667 13.56545
93.25000000 13.54857
93.33333333 13.53100
93.41666667 13.53100
93.50000000 13.53577
93.58333333 13.53577
93.66666667 13.51717
93.75000000 13.51717
93.83333333 13.53577
93.91666667 13.53577
94.00000000 13.55359
94.08333333 13.55359
94.16666667 13.57070
94.25000000 13.57070
94.33333333 13.58713
94.41666667 13.58167
94.50000000 13.58657
94.58333333 13.60997
94.66666667 13.60477
94.75000000 13.61816
94.83333333 13.61816
94.91666667 13.60997
95.00000000 13.60997
95.08333333 13.59596
95.16666667 13.60125
95.25000000 13.58657
95.33333333 13.56039
95.41666667 13.54857
95.50000000 13.53100
95.58333333 13.47364
95.66666667 13.49007
95.75000000 13.47747
95.83333333 13.46762
95.91666667 13.44794
96.00000000 13.45590
96.08333333 13.48561
96.16666667 13.52722
96.25000000 13.54873
96.33333333 13.55488
96.41666667 13.58975
96.50000000 13.60531
96.58333333 13.59111
96.66666667 13.57509
96.75000000 13.58367
96.83333333 13.56556
96.91666667 13.54494
97.00000000 13.51330
97.08333333 13.48593
97.16666667 13.44202
97.25000000 13.43156
97.33333333 13.46042
97.41666667 13.46615
97.50000000 13.47223
97.58333333 13.47223
97.66666667 13.46615
97.75000000 13.47223
97.83333333 13.46615
97.91666667 13.46042
98.00000000 13.45512
98.08333333 13.45012
98.16666667 13.44547
98.25000000 13.44547
98.33333333 13.48011
98.41666667 13.48592
98.50000000 13.49205
98.58333333 13.51449
98.66666667 13.48011
98.75000000 13.48011
98.83333333 13.50799
98.91666667 13.52786
99.00000000 13.52786
99.08333333 13.52786
99.16666667 13.55233
99.25000000 13.55946
99.33333333 13.55946
99.41666667 13.55946
99.50000000 13.53449
99.58333333 13.50799
99.66666667 13.50193
99.75000000 13.46957
99.83333333 13.49076
99.91666667 13.46477
100.00000000 13.46477
100.08333333 13.49076
100.16666667 13.51560
100.25000000 13.49076
100.33333333 13.49616
100.41666667 13.46477
100.50000000 13.46477
100.58333333 13.46477
100.66666667 13.46477
100.75000000 13.48561
100.83333333 13.49076
100.91666667 13.46477
101.00000000 13.46477
101.08333333 13.46957
101.16666667 13.49616
101.25000000 13.52786
101.33333333 13.55233
101.41666667 13.55946
101.50000000 13.58303
101.58333333 13.61379
101.66666667 13.64443
101.75000000 13.66502
101.83333333 13.68452
101.91666667 13.67478
102.00000000 13.65553
102.08333333 13.58303
102.16666667 13.53449
102.25000000 13.48011
102.33333333 13.42253
102.41666667 13.34969
102.50000000 13.34969
102.58333333 13.34969
102.66666667 13.30850
102.75000000 13.30850
102.83333333 13.34969
102.91666667 13.42686
103.00000000 13.46615
103.08333333 13.46042
103.16666667 13.49867
103.25000000 13.53650
103.33333333 13.57470
103.41666667 13.58440
103.50000000 13.59492
103.58333333 13.59492
103.66666667 13.60624
103.75000000 13.66255
103.83333333 13.67762
103.91666667 13.67762
104.00000000 13.67762
104.08333333 13.67762
104.16666667 13.69399
104.25000000 13.69399
104.33333333 13.67762
104.41666667 13.67668
104.50000000 13.66340
104.58333333 13.66340
104.66666667 13.65090
104.75000000 13.63922
104.83333333 13.62841
104.91666667 13.62841
105.00000000 13.60246
105.08333333 13.61276
105.16666667 13.62391
